0.8596400256303967	0.380859375	0.205078125	
0.8596400256303967	0.4052734375	0.7177734375	
0.8596400256303967	0.4541015625	0.849609375	
0.8596400256303967	0.517578125	0.9765625	
0.8596400256303967	0.6494140625	1.171875	
0.8596400256303967	0.7177734375	1.2548828125	
0.8596400256303967	0.7763671875	1.3427734375	
0.8596400256303967	0.830078125	1.4013671875	
0.8596400256303967	0.9423828125	1.513671875	
0.8596400256303967	0.99609375	1.5673828125	
0.8596400256303967	1.0400390625	1.6064453125	
0.8596400256303967	1.1474609375	1.6845703125	
0.8596400256303967	1.1865234375	1.7236328125	
0.8596400256303967	1.2255859375	1.7529296875	
0.8596400256303967	1.26953125	1.77734375	
0.8596400256303967	1.4111328125	1.85546875	
0.8596400256303967	1.474609375	1.89453125	
0.8596400256303967	1.513671875	1.9140625	
0.8596400256303967	1.54296875	1.93359375	
0.8596400256303967	1.552734375	1.9482421875	
0.8596400256303967	1.6064453125	1.9775390625	
0.8596400256303967	1.6259765625	1.9921875	
1.9716513095711412	1.728515625	2.5244140625	
1.9716513095711412	1.962890625	3.2373046875	
1.9716513095711412	2.05078125	3.4375	
1.9716513095711412	2.1484375	3.6279296875	
1.9716513095711412	2.2509765625	3.80859375	
1.9716513095711412	2.353515625	3.974609375	
1.9716513095711412	2.5634765625	4.2822265625	
1.9716513095711412	2.6708984375	4.43359375	
1.9716513095711412	2.7783203125	4.5703125	
1.9716513095711412	2.8857421875	4.7021484375	
1.9716513095711412	2.9931640625	4.82421875	
1.9716513095711412	3.1005859375	4.9365234375	
1.9716513095711412	3.2080078125	5.0439453125	
1.9716513095711412	3.3154296875	5.1513671875	
1.9716513095711412	3.41796875	5.2490234375	
1.9716513095711412	3.5302734375	5.341796875	
1.9716513095711412	3.73046875	5.5224609375	
1.9716513095711412	3.916015625	5.68359375	
1.9716513095711412	4.013671875	5.76171875	
1.9716513095711412	4.0966796875	5.830078125	
1.9716513095711412	4.267578125	5.966796875	
1.9716513095711412	4.35546875	6.025390625	
1.2705617512127116	4.4384765625	6.083984375	
1.2705617512127116	4.5166015625	5.99609375	
1.2705617512127116	4.6435546875	5.76171875	
1.2705617512127116	4.7412109375	5.556640625	
1.2705617512127116	4.7802734375	5.46875	
1.2705617512127116	4.8291015625	5.2880859375	
1.2705617512127116	4.853515625	5.205078125	
1.2705617512127116	4.8779296875	5.05859375	
1.2705617512127116	4.8876953125	4.9951171875	
1.2705617512127116	4.892578125	4.8681640625	
1.2705617512127116	4.892578125	4.82421875	
1.2705617512127116	4.892578125	4.7607421875	
1.2705617512127116	4.8779296875	4.7119140625	
1.2705617512127116	4.8681640625	4.658203125	
1.2705617512127116	4.8291015625	4.5263671875	
1.2705617512127116	4.8046875	4.4970703125	
1.2705617512127116	4.7900390625	4.47265625	
1.2705617512127116	4.755859375	4.39453125	
1.2705617512127116	4.6923828125	4.3115234375	
0.5249844336281221	4.6240234375	4.0771484375	
0.5249844336281221	4.599609375	3.8720703125	
0.5249844336281221	4.5556640625	3.6767578125	
0.5249844336281221	4.501953125	3.505859375	
0.5249844336281221	4.4384765625	3.33984375	
0.5249844336281221	4.375	3.1787109375	
0.5249844336281221	4.21875	2.8955078125	
0.5249844336281221	4.130859375	2.7685546875	
0.5249844336281221	3.8525390625	2.4365234375	
0.5249844336281221	3.447265625	2.1044921875	
0.5249844336281221	3.349609375	2.041015625	
0.5249844336281221	3.251953125	1.982421875	
0.5249844336281221	3.14453125	1.923828125	
0.5249844336281221	3.046875	1.8701171875	
0.5249844336281221	2.94921875	1.8310546875	
0.5249844336281221	2.861328125	1.787109375	
0.5249844336281221	2.763671875	1.748046875	
0.5249844336281221	2.67578125	1.71875	
0.5249844336281221	2.587890625	1.6845703125	
0.5249844336281221	2.509765625	1.6552734375	
0.5249844336281221	2.28515625	1.591796875	
1.0846741483491706	2.216796875	1.572265625	
1.0846741483491706	2.109375	1.845703125	
1.0846741483491706	2.080078125	1.943359375	
1.0846741483491706	2.0556640625	2.05078125	
1.0846741483491706	2.0458984375	2.2216796875	
1.0846741483491706	2.05078125	2.28515625	
1.0846741483491706	2.060546875	2.36328125	
1.0846741483491706	2.0751953125	2.431640625	
1.0846741483491706	2.08984375	2.4853515625	
1.0846741483491706	2.1142578125	2.5439453125	
1.0846741483491706	2.138671875	2.5927734375	
1.0846741483491706	2.1923828125	2.6953125	
1.0846741483491706	2.2265625	2.7392578125	
1.0846741483491706	2.2509765625	2.7734375	
1.0846741483491706	2.3388671875	2.87109375	
1.0846741483491706	2.421875	2.9541015625	
1.0846741483491706	2.451171875	2.9736328125	
1.0846741483491706	2.48046875	2.998046875	
1.0846741483491706	2.5048828125	3.0126953125	
1.0846741483491706	2.5341796875	3.037109375	
1.0846741483491706	2.55859375	3.056640625	
1.0846741483491706	2.587890625	3.076171875	
1.0846741483491706	2.607421875	3.0859375	
0.13976967051848943	2.6513671875	2.63671875	
0.13976967051848943	2.646484375	2.3486328125	
0.13976967051848943	2.568359375	1.796875	
0.13976967051848943	2.5	1.572265625	
0.13976967051848943	2.4169921875	1.3623046875	
0.13976967051848943	2.32421875	1.201171875	
0.13976967051848943	2.2119140625	0.99609375	
0.13976967051848943	2.0849609375	0.8837890625	
0.13976967051848943	1.953125	0.7421875	
0.13976967051848943	1.81640625	0.634765625	
0.13976967051848943	1.669921875	0.546875	
0.13976967051848943	1.3720703125	0.439453125	
0.13976967051848943	1.07421875	0.41015625	
0.13976967051848943	0.9326171875	0.400390625	
0.13976967051848943	0.6396484375	0.3857421875	
0.13976967051848943	0.4736328125	0.4150390625	
0.13976967051848943	0.390625	0.37109375	
0.13976967051848943	0.41015625	0.4052734375	
0.13976967051848943	0.478515625	0.400390625	
0.13976967051848943	0.390625	0.3955078125	
0.13976967051848943	0.41015625	0.3955078125	
0.9897909705576466	0.4052734375	0.400390625	
0.9897909705576466	0.3857421875	0.7470703125	
0.9897909705576466	0.810546875	0.947265625	
0.9897909705576466	0.6396484375	1.142578125	
0.9897909705576466	0.576171875	1.2939453125	
0.9897909705576466	0.634765625	1.435546875	
0.9897909705576466	0.8642578125	1.7626953125	
0.9897909705576466	0.9228515625	1.865234375	
0.9897909705576466	0.9765625	1.943359375	
0.9897909705576466	1.1669921875	2.1630859375	
0.9897909705576466	1.2255859375	2.2265625	
0.9897909705576466	1.2890625	2.28515625	
0.9897909705576466	1.4013671875	2.3828125	
0.9897909705576466	1.50390625	2.470703125	
0.9897909705576466	1.552734375	2.5048828125	
0.9897909705576466	1.6357421875	2.5732421875	
0.9897909705576466	1.6748046875	2.59765625	
0.9897909705576466	1.7529296875	2.6611328125	
0.9897909705576466	1.865234375	2.7197265625	
0.9897909705576466	1.89453125	2.734375	
0.9986485401489643	1.9970703125	2.7880859375	
0.9986485401489643	2.021484375	2.8076171875	
0.9986485401489643	2.0556640625	2.8125	
0.9986485401489643	2.080078125	2.83203125	
0.9986485401489643	2.1044921875	2.8466796875	
0.9986485401489643	2.12890625	2.861328125	
0.9986485401489643	2.1728515625	2.880859375	
0.9986485401489643	2.24609375	2.890625	
0.9986485401489643	2.265625	2.9150390625	
0.9986485401489643	2.28515625	2.919921875	
0.9986485401489643	2.333984375	2.9248046875	
0.9986485401489643	2.3486328125	2.939453125	
0.9986485401489643	2.373046875	2.9443359375	
0.9986485401489643	2.3974609375	2.9541015625	
0.9986485401489643	2.4169921875	2.9638671875	
0.9986485401489643	2.4267578125	2.9736328125	
0.9986485401489643	2.431640625	2.96875	
0.9986485401489643	2.44140625	2.978515625	
0.9986485401489643	2.4560546875	2.978515625	
0.44746856610805796	2.4755859375	2.978515625	
0.44746856610805796	2.4658203125	2.412109375	
0.44746856610805796	2.44140625	2.20703125	
0.44746856610805796	2.421875	2.1142578125	
0.44746856610805796	2.3828125	1.953125	
0.44746856610805796	2.36328125	1.8798828125	
0.44746856610805796	2.333984375	1.81640625	
0.44746856610805796	2.2900390625	1.7578125	
0.44746856610805796	2.2412109375	1.7041015625	
0.44746856610805796	2.1240234375	1.611328125	
0.44746856610805796	2.0654296875	1.572265625	
0.44746856610805796	2.0068359375	1.533203125	
